lganame,wardname,ym,year,month,no2_mol_m2,no2_umol_m2,no2_valid_pixels,rainfall_mm,rainfall_valid_pixels,t2m_mean,t2m_max,t2m_min,ts_mean,temp_n_days,flare_n_sites,flare_total_bcm_13yr,flare_max_site_bcm,flare_last_year_bcm,flare_operators,fac_total,fac_phc,fac_secondary,fac_tertiary,fac_public,fac_private,pop_total,pop_under5,fac_per_1k_pop,phc_per_1k_u5,rainfall_mm_lag1m,rainfall_mm_lag2m,rainfall_mm_lag3m,t2m_mean_lag1m,t2m_mean_lag2m,t2m_mean_lag3m,ndvi_annual,ndvi_monthly,ndvi,ndvi_source,t,no2_umol_m2_lag1,no2_umol_m2_lag2,no2_umol_m2_lag3,rainfall_mm_lag1,rainfall_mm_lag2,rainfall_mm_lag3,t2m_mean_lag1,t2m_mean_lag2,t2m_mean_lag3,ndvi_lag1,ndvi_lag2,ndvi_lag3,month_sin,month_cos,no2_umol_m2_t1,rainfall_mm_t1,t2m_mean_t1
Burutu,Ojobo,2025-07,2025,7,1.138378502218984e-05,11.38378502218984,2,386.634521484375,6,25.28,28.95,23.03,25.45,31,0,0.0,0.0,0.0,,2,1,1,0,2,0,11105,1732,0.18,0.58,389.517333984375,210.6258341471354,,26.38,27.07,,,,,annual,24307,11.089152394561095,14.57688631489873,,389.517333984375,210.6258341471354,,26.38,27.07,,,,,-0.4999999999999997,-0.8660254037844388,13.357943316805176,212.6517333984375,24.88
Burutu,Ojobo,2025-08,2025,8,1.3357943316805176e-05,13.357943316805176,2,212.6517333984375,6,24.88,28.59,22.5,25.14,31,0,0.0,0.0,0.0,,2,1,1,0,2,0,11105,1732,0.18,0.58,386.634521484375,389.517333984375,210.6258341471354,25.28,26.38,27.07,,,,annual,24308,11.38378502218984,11.089152394561095,14.57688631489873,386.634521484375,389.517333984375,210.6258341471354,25.28,26.38,27.07,,,,-0.8660254037844384,-0.5000000000000004,10.890347766689956,417.2123209635417,25.31
Burutu,Ojobo,2025-09,2025,9,1.0890347766689956e-05,10.890347766689956,2,417.2123209635417,6,25.31,29.08,23.19,25.56,30,0,0.0,0.0,0.0,,2,1,1,0,2,0,11105,1732,0.18,0.58,212.6517333984375,386.634521484375,389.517333984375,24.88,25.28,26.38,,,,annual,24309,13.357943316805176,11.38378502218984,11.089152394561095,212.6517333984375,386.634521484375,389.517333984375,24.88,25.28,26.38,,,,-1.0,-1.8369701987210297e-16,10.48968442773912,431.6646321614583,25.65
Burutu,Ojobo,2025-10,2025,10,1.048968442773912e-05,10.48968442773912,2,431.6646321614583,6,25.65,29.96,23.2,25.92,31,0,0.0,0.0,0.0,,2,1,1,0,2,0,11105,1732,0.18,0.58,417.2123209635417,212.6517333984375,386.634521484375,25.31,24.88,25.28,,,,annual,24310,10.890347766689956,13.357943316805176,11.38378502218984,417.2123209635417,212.6517333984375,386.634521484375,25.31,24.88,25.28,,,,-0.8660254037844386,0.5000000000000001,13.760782167082652,265.9432983398437,26.69
Burutu,Ojobo,2025-11,2025,11,1.3760782167082652e-05,13.760782167082652,2,265.9432983398437,6,26.69,31.29,23.88,27.1,30,0,0.0,0.0,0.0,,2,1,1,0,2,0,11105,1732,0.18,0.58,431.6646321614583,417.2123209635417,212.6517333984375,25.65,25.31,24.88,,,,annual,24311,10.48968442773912,10.890347766689956,13.357943316805176,431.6646321614583,417.2123209635417,212.6517333984375,25.65,25.31,24.88,,,,-0.5000000000000004,0.8660254037844384,30.63127223867923,161.8076375325521,26.73
Burutu,Ojobo,2025-12,2025,12,3.063127223867923e-05,30.63127223867923,2,161.8076375325521,6,26.73,30.72,24.28,27.01,31,0,0.0,0.0,0.0,,2,1,1,0,2,0,11105,1732,0.18,0.58,265.9432983398437,431.6646321614583,417.2123209635417,26.69,25.65,25.31,,,,annual,24312,13.760782167082652,10.48968442773912,10.890347766689956,265.9432983398437,431.6646321614583,417.2123209635417,26.69,25.65,25.31,,,,-2.4492935982947064e-16,1.0,27.9279520327691,60.68941243489584,27.17
Burutu,Ojobo,2026-01,2026,1,2.79279520327691e-05,27.9279520327691,2,60.68941243489584,6,27.17,32.11,24.41,27.4,31,0,0.0,0.0,0.0,,2,1,1,0,2,0,11105,1732,0.18,0.58,161.8076375325521,265.9432983398437,431.6646321614583,26.73,26.69,25.65,,,,annual,24313,30.63127223867923,13.760782167082652,10.48968442773912,161.8076375325521,265.9432983398437,431.6646321614583,26.73,26.69,25.65,,,,0.49999999999999994,0.8660254037844387,21.844825823791325,150.42694091796875,27.34
Burutu,Ojobo,2026-02,2026,2,2.1844825823791325e-05,21.844825823791325,2,150.42694091796875,6,27.34,32.92,24.19,27.53,28,0,0.0,0.0,0.0,,2,1,1,0,2,0,11105,1732,0.18,0.58,60.68941243489584,161.8076375325521,265.9432983398437,27.17,26.73,26.69,,,,annual,24314,27.9279520327691,30.63127223867923,13.760782167082652,60.68941243489584,161.8076375325521,265.9432983398437,27.17,26.73,26.69,,,,0.8660254037844386,0.5000000000000001,15.80980278959032,138.9447224934896,27.68
Burutu,Ojobo,2026-03,2026,3,1.580980278959032e-05,15.80980278959032,2,138.9447224934896,6,27.68,32.21,24.53,27.97,31,0,0.0,0.0,0.0,,2,1,1,0,2,0,11105,1732,0.18,0.58,150.42694091796875,60.68941243489584,161.8076375325521,27.34,27.17,26.73,,,,annual,24315,21.844825823791325,27.9279520327691,30.63127223867923,150.42694091796875,60.68941243489584,161.8076375325521,27.34,27.17,26.73,,,,1.0,6.123233995736766e-17,14.97773155278992,201.33502197265625,27.61
Burutu,Ojobo,2026-04,2026,4,1.497773155278992e-05,14.97773155278992,2,201.33502197265625,6,27.61,31.96,24.28,27.81,30,0,0.0,0.0,0.0,,2,1,1,0,2,0,11105,1732,0.18,0.58,138.9447224934896,150.42694091796875,60.68941243489584,27.68,27.34,27.17,,,,annual,24316,15.80980278959032,21.844825823791325,27.9279520327691,138.9447224934896,150.42694091796875,60.68941243489584,27.68,27.34,27.17,,,,0.8660254037844387,-0.4999999999999998,,,
Burutu,Tamigbe,2025-05,2025,5,1.6062920622061938e-05,16.062920622061938,4,215.9195556640625,6,27.07,31.56,24.66,27.32,31,0,0.0,0.0,0.0,,1,1,0,0,1,0,9662,1507,0.1,0.66,,,,,,,,,,annual,24305,,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,10.696272511268036,369.2258707682292,26.38
Burutu,Tamigbe,2025-06,2025,6,1.0696272511268036e-05,10.696272511268036,4,369.2258707682292,6,26.38,29.95,23.93,26.64,30,0,0.0,0.0,0.0,,1,1,0,0,1,0,9662,1507,0.1,0.66,215.9195556640625,,,27.07,,,,,,annual,24306,16.062920622061938,,,215.9195556640625,,,27.07,,,,,,1.2246467991473532e-16,-1.0,11.166726835654115,320.5121459960937,25.28
Burutu,Tamigbe,2025-07,2025,7,1.1166726835654115e-05,11.166726835654115,4,320.5121459960937,6,25.28,28.95,23.03,25.45,31,0,0.0,0.0,0.0,,1,1,0,0,1,0,9662,1507,0.1,0.66,369.2258707682292,215.9195556640625,,26.38,27.07,,,,,annual,24307,10.696272511268036,16.062920622061938,,369.2258707682292,215.9195556640625,,26.38,27.07,,,,,-0.4999999999999997,-0.8660254037844388,12.818929462810049,209.44828287760416,24.88
Burutu,Tamigbe,2025-08,2025,8,1.2818929462810049e-05,12.818929462810049,4,209.44828287760416,6,24.88,28.59,22.5,25.14,31,0,0.0,0.0,0.0,,1,1,0,0,1,0,9662,1507,0.1,0.66,320.5121459960937,369.2258707682292,215.9195556640625,25.28,26.38,27.07,,,,annual,24308,11.166726835654115,10.696272511268036,16.062920622061938,320.5121459960937,369.2258707682292,215.9195556640625,25.28,26.38,27.07,,,,-0.8660254037844384,-0.5000000000000004,14.987085705797654,421.6261393229167,25.31
Burutu,Tamigbe,2025-09,2025,9,1.4987085705797654e-05,14.987085705797654,4,421.6261393229167,6,25.31,29.08,23.19,25.56,30,0,0.0,0.0,0.0,,1,1,0,0,1,0,9662,1507,0.1,0.66,209.44828287760416,320.5121459960937,369.2258707682292,24.88,25.28,26.38,,,,annual,24309,12.818929462810049,11.166726835654115,10.696272511268036,209.44828287760416,320.5121459960937,369.2258707682292,24.88,25.28,26.38,,,,-1.0,-1.8369701987210297e-16,9.624250196793582,443.8410237630208,25.65
Burutu,Tamigbe,2025-10,2025,10,9.624250196793582e-06,9.624250196793582,4,443.8410237630208,6,25.65,29.96,23.2,25.92,31,0,0.0,0.0,0.0,,1,1,0,0,1,0,9662,1507,0.1,0.66,421.6261393229167,209.44828287760416,320.5121459960937,25.31,24.88,25.28,,,,annual,24310,14.987085705797654,12.818929462810049,11.166726835654115,421.6261393229167,209.44828287760416,320.5121459960937,25.31,24.88,25.28,,,,-0.8660254037844386,0.5000000000000001,12.392983990139328,278.9940795898437,26.69
Burutu,Tamigbe,2025-11,2025,11,1.2392983990139328e-05,12.392983990139328,4,278.9940795898437,6,26.69,31.29,23.88,27.1,30,0,0.0,0.0,0.0,,1,1,0,0,1,0,9662,1507,0.1,0.66,443.8410237630208,421.6261393229167,209.44828287760416,25.65,25.31,24.88,,,,annual,24311,9.624250196793582,14.987085705797654,12.818929462810049,443.8410237630208,421.6261393229167,209.44828287760416,25.65,25.31,24.88,,,,-0.5000000000000004,0.8660254037844384,29.776350856991485,166.4254353841146,26.73
Burutu,Tamigbe,2025-12,2025,12,2.9776350856991485e-05,29.776350856991485,4,166.4254353841146,6,26.73,30.72,24.28,27.01,31,0,0.0,0.0,0.0,,1,1,0,0,1,0,9662,1507,0.1,0.66,278.9940795898437,443.8410237630208,421.6261393229167,26.69,25.65,25.31,,,,annual,24312,12.392983990139328,9.624250196793582,14.987085705797654,278.9940795898437,443.8410237630208,421.6261393229167,26.69,25.65,25.31,,,,-2.4492935982947064e-16,1.0,24.85342520230916,49.23448181152344,27.17
Burutu,Tamigbe,2026-01,2026,1,2.485342520230916e-05,24.85342520230916,4,49.23448181152344,6,27.17,32.11,24.41,27.4,31,0,0.0,0.0,0.0,,1,1,0,0,1,0,9662,1507,0.1,0.66,166.4254353841146,278.9940795898437,443.8410237630208,26.73,26.69,25.65,,,,annual,24313,29.776350856991485,12.392983990139328,9.624250196793582,166.4254353841146,278.9940795898437,443.8410237630208,26.73,26.69,25.65,,,,0.49999999999999994,0.8660254037844387,17.719255993142724,150.7735392252604,27.34
Burutu,Tamigbe,2026-02,2026,2,1.7719255993142724e-05,17.719255993142724,4,150.7735392252604,6,27.34,32.92,24.19,27.53,28,0,0.0,0.0,0.0,,1,1,0,0,1,0,9662,1507,0.1,0.66,49.23448181152344,166.4254353841146,278.9940795898437,27.17,26.73,26.69,,,,annual,24314,24.85342520230916,29.776350856991485,12.392983990139328,49.23448181152344,166.4254353841146,278.9940795898437,27.17,26.73,26.69,,,,0.8660254037844386,0.5000000000000001,24.626013328088447,147.4840291341146,27.68
Burutu,Tamigbe,2026-03,2026,3,2.4626013328088447e-05,24.626013328088447,4,147.4840291341146,6,27.68,32.21,24.53,27.97,31,0,0.0,0.0,0.0,,1,1,0,0,1,0,9662,1507,0.1,0.66,150.7735392252604,49.23448181152344,166.4254353841146,27.34,27.17,26.73,,,,annual,24315,17.719255993142724,24.85342520230916,29.776350856991485,150.7735392252604,49.23448181152344,166.4254353841146,27.34,27.17,26.73,,,,1.0,6.123233995736766e-17,19.00012648548,211.2289428710937,27.61
Burutu,Tamigbe,2026-04,2026,4,1.900012648548e-05,19.00012648548,4,211.2289428710937,6,27.61,31.96,24.28,27.81,30,0,0.0,0.0,0.0,,1,1,0,0,1,0,9662,1507,0.1,0.66,147.4840291341146,150.7735392252604,49.23448181152344,27.68,27.34,27.17,,,,annual,24316,24.626013328088447,17.719255993142724,24.85342520230916,147.4840291341146,150.7735392252604,49.23448181152344,27.68,27.34,27.17,,,,0.8660254037844387,-0.4999999999999998,,,
Burutu,Torugbene,2025-05,2025,5,1.259676537301857e-05,12.59676537301857,2,214.7156168619792,6,27.07,31.56,24.66,27.32,31,0,0.0,0.0,0.0,,3,3,0,0,1,0,4619,721,0.65,4.16,,,,,,,,,,annual,24305,,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,13.040836165600922,379.5582275390625,26.38
Burutu,Torugbene,2025-06,2025,6,1.3040836165600922e-05,13.040836165600922,2,379.5582275390625,6,26.38,29.95,23.93,26.64,30,0,0.0,0.0,0.0,,3,3,0,0,1,0,4619,721,0.65,4.16,214.7156168619792,,,27.07,,,,,,annual,24306,12.59676537301857,,,214.7156168619792,,,27.07,,,,,,1.2246467991473532e-16,-1.0,11.357987204974052,356.863037109375,25.28
Burutu,Torugbene,2025-07,2025,7,1.1357987204974052e-05,11.357987204974052,2,356.863037109375,6,25.28,28.95,23.03,25.45,31,0,0.0,0.0,0.0,,3,3,0,0,1,0,4619,721,0.65,4.16,379.5582275390625,214.7156168619792,,26.38,27.07,,,,,annual,24307,13.040836165600922,12.59676537301857,,379.5582275390625,214.7156168619792,,26.38,27.07,,,,,-0.4999999999999997,-0.8660254037844388,13.67278218822321,213.6256103515625,24.88
Burutu,Torugbene,2025-08,2025,8,1.367278218822321e-05,13.67278218822321,2,213.6256103515625,6,24.88,28.59,22.5,25.14,31,0,0.0,0.0,0.0,,3,3,0,0,1,0,4619,721,0.65,4.16,356.863037109375,379.5582275390625,214.7156168619792,25.28,26.38,27.07,,,,annual,24308,11.357987204974052,13.040836165600922,12.59676537301857,356.863037109375,379.5582275390625,214.7156168619792,25.28,26.38,27.07,,,,-0.8660254037844384,-0.5000000000000004,14.524974176310934,421.113525390625,25.31
Burutu,Torugbene,2025-09,2025,9,1.4524974176310934e-05,14.524974176310934,2,421.113525390625,6,25.31,29.08,23.19,25.56,30,0,0.0,0.0,0.0,,3,3,0,0,1,0,4619,721,0.65,4.16,213.6256103515625,356.863037109375,379.5582275390625,24.88,25.28,26.38,,,,annual,24309,13.67278218822321,11.357987204974052,13.040836165600922,213.6256103515625,356.863037109375,379.5582275390625,24.88,25.28,26.38,,,,-1.0,-1.8369701987210297e-16,8.58029397932114,445.7032877604167,25.65
Burutu,Torugbene,2025-10,2025,10,8.58029397932114e-06,8.58029397932114,2,445.7032877604167,6,25.65,29.96,23.2,25.92,31,0,0.0,0.0,0.0,,3,3,0,0,1,0,4619,721,0.65,4.16,421.113525390625,213.6256103515625,356.863037109375,25.31,24.88,25.28,,,,annual,24310,14.524974176310934,13.67278218822321,11.357987204974052,421.113525390625,213.6256103515625,356.863037109375,25.31,24.88,25.28,,,,-0.8660254037844386,0.5000000000000001,16.513487935299054,264.13975016276044,26.69
Burutu,Torugbene,2025-11,2025,11,1.6513487935299054e-05,16.513487935299054,2,264.13975016276044,6,26.69,31.29,23.88,27.1,30,0,0.0,0.0,0.0,,3,3,0,0,1,0,4619,721,0.65,4.16,445.7032877604167,421.113525390625,213.6256103515625,25.65,25.31,24.88,,,,annual,24311,8.58029397932114,14.524974176310934,13.67278218822321,445.7032877604167,421.113525390625,213.6256103515625,25.65,25.31,24.88,,,,-0.5000000000000004,0.8660254037844384,26.937239454127848,162.90315755208334,26.73
Burutu,Torugbene,2025-12,2025,12,2.6937239454127848e-05,26.937239454127848,2,162.90315755208334,6,26.73,30.72,24.28,27.01,31,0,0.0,0.0,0.0,,3,3,0,0,1,0,4619,721,0.65,4.16,264.13975016276044,445.7032877604167,421.113525390625,26.69,25.65,25.31,,,,annual,24312,16.513487935299054,8.58029397932114,14.524974176310934,264.13975016276044,445.7032877604167,421.113525390625,26.69,25.65,25.31,,,,-2.4492935982947064e-16,1.0,34.35124017414637,59.023223876953125,27.17
Burutu,Torugbene,2026-01,2026,1,3.435124017414637e-05,34.35124017414637,2,59.023223876953125,6,27.17,32.11,24.41,27.4,31,0,0.0,0.0,0.0,,3,3,0,0,1,0,4619,721,0.65,4.16,162.90315755208334,264.13975016276044,445.7032877604167,26.73,26.69,25.65,,,,annual,24313,26.937239454127848,16.513487935299054,8.58029397932114,162.90315755208334,264.13975016276044,445.7032877604167,26.73,26.69,25.65,,,,0.49999999999999994,0.8660254037844387,20.61638224404305,153.33365885416666,27.34
Burutu,Torugbene,2026-02,2026,2,2.061638224404305e-05,20.61638224404305,2,153.33365885416666,6,27.34,32.92,24.19,27.53,28,0,0.0,0.0,0.0,,3,3,0,0,1,0,4619,721,0.65,4.16,59.023223876953125,162.90315755208334,264.13975016276044,27.17,26.73,26.69,,,,annual,24314,34.35124017414637,26.937239454127848,16.513487935299054,59.023223876953125,162.90315755208334,264.13975016276044,27.17,26.73,26.69,,,,0.8660254037844386,0.5000000000000001,25.4922233580146,145.86666870117188,27.68
Burutu,Torugbene,2026-03,2026,3,2.54922233580146e-05,25.4922233580146,2,145.86666870117188,6,27.68,32.21,24.53,27.97,31,0,0.0,0.0,0.0,,3,3,0,0,1,0,4619,721,0.65,4.16,153.33365885416666,59.023223876953125,162.90315755208334,27.34,27.17,26.73,,,,annual,24315,20.61638224404305,34.35124017414637,26.937239454127848,153.33365885416666,59.023223876953125,162.90315755208334,27.34,27.17,26.73,,,,1.0,6.123233995736766e-17,16.4517987286672,207.9680379231771,27.61
Burutu,Torugbene,2026-04,2026,4,1.64517987286672e-05,16.4517987286672,2,207.9680379231771,6,27.61,31.96,24.28,27.81,30,0,0.0,0.0,0.0,,3,3,0,0,1,0,4619,721,0.65,4.16,145.86666870117188,153.33365885416666,59.023223876953125,27.68,27.34,27.17,,,,annual,24316,25.4922233580146,20.61638224404305,34.35124017414637,145.86666870117188,153.33365885416666,59.023223876953125,27.68,27.34,27.17,,,,0.8660254037844387,-0.4999999999999998,,,
Burutu,Tuomo,2025-05,2025,5,1.4588694284611847e-05,14.588694284611847,4,215.82770453559027,9,27.07,31.56,24.66,27.32,31,0,0.0,0.0,0.0,,3,3,0,0,3,0,15353,2395,0.2,1.25,,,,,,,,,,annual,24305,,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,4.781731604452944,355.35340711805554,26.38
Burutu,Tuomo,2025-06,2025,6,4.781731604452944e-06,4.781731604452944,4,355.35340711805554,9,26.38,29.95,23.93,26.64,30,0,0.0,0.0,0.0,,3,3,0,0,3,0,15353,2395,0.2,1.25,215.82770453559027,,,27.07,,,,,,annual,24306,14.588694284611847,,,215.82770453559027,,,27.07,,,,,,1.2246467991473532e-16,-1.0,11.599461686273573,299.64629448784723,25.28
Burutu,Tuomo,2025-07,2025,7,1.1599461686273573e-05,11.599461686273573,4,299.64629448784723,9,25.28,28.95,23.03,25.45,31,0,0.0,0.0,0.0,,3,3,0,0,3,0,15353,2395,0.2,1.25,355.35340711805554,215.82770453559027,,26.38,27.07,,,,,annual,24307,4.781731604452944,14.588694284611847,,355.35340711805554,215.82770453559027,,26.38,27.07,,,,,-0.4999999999999997,-0.8660254037844388,13.5853633764782,211.2704128689236,24.88
Burutu,Tuomo,2025-08,2025,8,1.35853633764782e-05,13.5853633764782,4,211.2704128689236,9,24.88,28.59,22.5,25.14,31,0,0.0,0.0,0.0,,3,3,0,0,3,0,15353,2395,0.2,1.25,299.64629448784723,355.35340711805554,215.82770453559027,25.28,26.38,27.07,,,,annual,24308,11.599461686273573,4.781731604452944,14.588694284611847,299.64629448784723,355.35340711805554,215.82770453559027,25.28,26.38,27.07,,,,-0.8660254037844384,-0.5000000000000004,15.745352357043885,403.18804253472223,25.31
Burutu,Tuomo,2025-09,2025,9,1.5745352357043885e-05,15.745352357043885,4,403.18804253472223,9,25.31,29.08,23.19,25.56,30,0,0.0,0.0,0.0,,3,3,0,0,3,0,15353,2395,0.2,1.25,211.2704128689236,299.64629448784723,355.35340711805554,24.88,25.28,26.38,,,,annual,24309,13.5853633764782,11.599461686273573,4.781731604452944,211.2704128689236,299.64629448784723,355.35340711805554,24.88,25.28,26.38,,,,-1.0,-1.8369701987210297e-16,11.576632459764369,431.51513671875,25.65
Burutu,Tuomo,2025-10,2025,10,1.1576632459764369e-05,11.576632459764369,4,431.51513671875,9,25.65,29.96,23.2,25.92,31,0,0.0,0.0,0.0,,3,3,0,0,3,0,15353,2395,0.2,1.25,403.18804253472223,211.2704128689236,299.64629448784723,25.31,24.88,25.28,,,,annual,24310,15.745352357043885,13.5853633764782,11.599461686273573,403.18804253472223,211.2704128689236,299.64629448784723,25.31,24.88,25.28,,,,-0.8660254037844386,0.5000000000000001,14.809332242293747,276.272216796875,26.69
Burutu,Tuomo,2025-11,2025,11,1.4809332242293747e-05,14.809332242293747,4,276.272216796875,9,26.69,31.29,23.88,27.1,30,0,0.0,0.0,0.0,,3,3,0,0,3,0,15353,2395,0.2,1.25,431.51513671875,403.18804253472223,211.2704128689236,25.65,25.31,24.88,,,,annual,24311,11.576632459764369,15.745352357043885,13.5853633764782,431.51513671875,403.18804253472223,211.2704128689236,25.65,25.31,24.88,,,,-0.5000000000000004,0.8660254037844384,31.96168108843267,161.69086371527777,26.73
Burutu,Tuomo,2025-12,2025,12,3.196168108843267e-05,31.96168108843267,4,161.69086371527777,9,26.73,30.72,24.28,27.01,31,0,0.0,0.0,0.0,,3,3,0,0,3,0,15353,2395,0.2,1.25,276.272216796875,431.51513671875,403.18804253472223,26.69,25.65,25.31,,,,annual,24312,14.809332242293747,11.576632459764369,15.745352357043885,276.272216796875,431.51513671875,403.18804253472223,26.69,25.65,25.31,,,,-2.4492935982947064e-16,1.0,25.857563741737977,40.858849419487846,27.17
Burutu,Tuomo,2026-01,2026,1,2.5857563741737977e-05,25.857563741737977,4,40.858849419487846,9,27.17,32.11,24.41,27.4,31,0,0.0,0.0,0.0,,3,3,0,0,3,0,15353,2395,0.2,1.25,161.69086371527777,276.272216796875,431.51513671875,26.73,26.69,25.65,,,,annual,24313,31.96168108843267,14.809332242293747,11.576632459764369,161.69086371527777,276.272216796875,431.51513671875,26.73,26.69,25.65,,,,0.49999999999999994,0.8660254037844387,19.338109268574044,145.74507649739584,27.34
Burutu,Tuomo,2026-02,2026,2,1.9338109268574044e-05,19.338109268574044,4,145.74507649739584,9,27.34,32.92,24.19,27.53,28,0,0.0,0.0,0.0,,3,3,0,0,3,0,15353,2395,0.2,1.25,40.858849419487846,161.69086371527777,276.272216796875,27.17,26.73,26.69,,,,annual,24314,25.857563741737977,31.96168108843267,14.809332242293747,40.858849419487846,161.69086371527777,276.272216796875,27.17,26.73,26.69,,,,0.8660254037844386,0.5000000000000001,30.159930247464217,152.7210693359375,27.68
Burutu,Tuomo,2026-03,2026,3,3.0159930247464217e-05,30.159930247464217,4,152.7210693359375,9,27.68,32.21,24.53,27.97,31,0,0.0,0.0,0.0,,3,3,0,0,3,0,15353,2395,0.2,1.25,145.74507649739584,40.858849419487846,161.69086371527777,27.34,27.17,26.73,,,,annual,24315,19.338109268574044,25.857563741737977,31.96168108843267,145.74507649739584,40.858849419487846,161.69086371527777,27.34,27.17,26.73,,,,1.0,6.123233995736766e-17,16.612586478004232,205.74107530381943,27.61
Burutu,Tuomo,2026-04,2026,4,1.6612586478004232e-05,16.612586478004232,4,205.74107530381943,9,27.61,31.96,24.28,27.81,30,0,0.0,0.0,0.0,,3,3,0,0,3,0,15353,2395,0.2,1.25,152.7210693359375,145.74507649739584,40.858849419487846,27.68,27.34,27.17,,,,annual,24316,30.159930247464217,19.338109268574044,25.857563741737977,152.7210693359375,145.74507649739584,40.858849419487846,27.68,27.34,27.17,,,,0.8660254037844387,-0.4999999999999998,,,
Patani,Abari,2025-05,2025,5,1.9647530280053616e-05,19.647530280053616,2,207.3489501953125,5,27.26,34.44,23.09,27.38,31,0,0.0,0.0,0.0,,1,1,0,0,1,0,4520,705,0.22,1.42,,,,,,,,,,annual,24305,,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,12.22521677846089,317.378466796875,26.57
Patani,Abari,2025-06,2025,6,1.222521677846089e-05,12.22521677846089,2,317.378466796875,5,26.57,34.63,23.18,26.68,30,0,0.0,0.0,0.0,,1,1,0,0,1,0,4520,705,0.22,1.42,207.3489501953125,,,27.26,,,,,,annual,24306,19.647530280053616,,,207.3489501953125,,,27.26,,,,,,1.2246467991473532e-16,-1.0,14.557874237652868,249.5978759765625,25.22
Patani,Abari,2025-07,2025,7,1.4557874237652868e-05,14.557874237652868,2,249.5978759765625,5,25.22,31.3,21.89,25.37,31,0,0.0,0.0,0.0,,1,1,0,0,1,0,4520,705,0.22,1.42,317.378466796875,207.3489501953125,,26.57,27.26,,,,,annual,24307,12.22521677846089,19.647530280053616,,317.378466796875,207.3489501953125,,26.57,27.26,,,,,-0.4999999999999997,-0.8660254037844388,18.07724402169697,216.54775390625,25.08
